Dummy Trades Date Time,Data.ser version name,CSV Trades History file name,Dummy Trades Summary CSV file name,Symbol,Timeframe,Match Score Smoothing,Match Score Threshold,Price Variation Threshold,Extrapolate Price Variation,Extrapolate Match Score,Pattern Autoconfig,Computation Autoconfig,Computation Type,Computation Pattern Type,Atomic Partition,Scope,Full Scope,Pattern Length,Pattern Granularity,Reward to Risk ratio,Risk Percentage,Trading Price Variation Threshold,Price Variation Multiplier,SL_TP Strategy,Max Trades,Trades Result,Initial Account Balance,Target Account Balance,Final Account Balance,Minimum Account Balance,Number of Trades performed,Number of Longs,Number of Shorts,Number of Useless Trades,Used to Useless Trade ratio,Total PnL,Long PnL,Short PnL,Total Win to Loss ratio,Long Win to Loss ratio,Short Win to Loss ratio,Average Total PnL,Average Long PnL,Average Short PnL,Average Total Return,Average Long Return,Average Short Return,Profit Factor,Profit Factor Qualification
16/06/2023 22:27:20,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_DAY_2023.06.16_22.27.20_RICH,dummy_trades_summary,BTC_USD,DAY,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,14,true,21,100,3.0,2,0.0,4,BASIC_RR,3000,RICH,100.0,100000.0,104580.2,50.0,327,189,138,174,1.88,104480.2,44426.9,60053.3,1.12,1.2,1.2,319.51,235.06,435.17,728.25,443.3,284.95,5.12,OUTSTANDING
16/06/2023 22:27:58,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_HOUR_2023.06.16_22.27.58_NEUTRAL,dummy_trades_summary,BTC_USD,HOUR,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,8,true,12,100,3.0,2,0.0,4,BASIC_RR,3000,NEUTRAL,100.0,100000.0,2268.41,50.0,3000,2334,666,4677,0.64,2168.41,-1609.65,3778.06,0.82,0.79,0.79,0.72,-0.69,5.67,374.96,106.7,268.26,1.09,RISKY
16/06/2023 22:32:49,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_FOUR_HOUR_2023.06.16_22.32.49_NEUTRAL,dummy_trades_summary,BTC_USD,FOUR_HOUR,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,12,true,18,100,3.0,2,0.0,2,EQUAL,100,NEUTRAL,100.0,10000.0,149.92,50.0,100,75,25,235,0.43,49.92,33.63,16.29,1.56,1.5,1.5,0.5,0.45,0.65,42.25,29.15,13.1,1.62,GOOD
16/06/2023 22:32:51,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_DAY_2023.06.16_22.32.51_NEUTRAL,dummy_trades_summary,BTC_USD,DAY,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,14,true,21,100,3.0,2,0.0,2,EQUAL,100,NEUTRAL,100.0,10000.0,241.44,50.0,100,59,41,59,1.69,141.44,96.19,45.25,2.57,2.69,2.69,1.41,1.63,1.1,90.23,55.9,34.33,2.42,IDEAL
16/06/2023 22:32:52,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_HOUR_2023.06.16_22.32.52_NEUTRAL,dummy_trades_summary,BTC_USD,HOUR,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,8,true,12,100,3.0,2,0.0,2,EQUAL,100,NEUTRAL,100.0,10000.0,104.58,50.0,100,77,23,145,0.69,4.58,2.53,2.05,1.06,0.97,0.97,0.05,0.03,0.09,5.25,2.89,2.36,1.1,RISKY
16/06/2023 22:32:52,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_WEEK_2023.06.16_22.32.52_NEUTRAL,dummy_trades_summary,BTC_USD,WEEK,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,8,true,12,100,3.0,2,0.0,2,EQUAL,100,NEUTRAL,100.0,10000.0,137.2,50.0,100,69,31,23,4.35,37.2,40.34,-3.14,1.53,1.89,1.89,0.37,0.58,-0.1,33.31,33.82,-0.51,1.42,GOOD
16/06/2023 22:33:58,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_DAY_2023.06.16_22.33.58_NEUTRAL,dummy_trades_summary,BTC_USD,DAY,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,14,true,21,100,3.0,2,0.0,2,EQUAL,100,NEUTRAL,100.0,10000.0,203.31,50.0,100,60,40,72,1.39,103.31,59.83,43.48,2.09,1.95,1.95,1.03,1.0,1.09,72.99,42.54,30.45,2.07,IDEAL
16/06/2023 22:34:01,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_FOUR_HOUR_2023.06.16_22.34.01_NEUTRAL,dummy_trades_summary,BTC_USD,FOUR_HOUR,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,12,true,18,100,3.0,2,0.0,2,EQUAL,100,NEUTRAL,100.0,10000.0,227.94,50.0,100,69,31,235,0.43,127.94,63.71,64.23,2.57,1.88,1.88,1.28,0.92,2.07,84.07,39.8,44.27,2.86,IDEAL
16/06/2023 22:34:02,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_HOUR_2023.06.16_22.34.02_NEUTRAL,dummy_trades_summary,BTC_USD,HOUR,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,8,true,12,100,3.0,2,0.0,2,EQUAL,100,NEUTRAL,100.0,10000.0,89.05,50.0,100,83,17,138,0.72,-10.95,-14.59,3.64,0.71,0.71,0.71,-0.11,-0.18,0.21,-10.83,-15.08,4.25,0.77,BAD
16/06/2023 22:34:02,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_WEEK_2023.06.16_22.34.02_NEUTRAL,dummy_trades_summary,BTC_USD,WEEK,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,8,true,12,100,3.0,2,0.0,2,EQUAL,100,NEUTRAL,100.0,10000.0,159.06,50.0,100,61,39,25,4.0,59.06,37.51,21.55,1.79,2.07,2.07,0.59,0.61,0.55,48.06,29.1,18.96,1.86,GOOD
16/06/2023 22:34:51,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_DAY_2023.06.16_22.34.51_RICH,dummy_trades_summary,BTC_USD,DAY,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,14,true,21,100,3.0,2,0.0,2,EQUAL,1000,RICH,100.0,10000.0,10140.89,50.0,620,356,264,329,1.88,10040.89,5340.56,4700.33,2.2,2.02,2.02,16.19,15.0,17.8,474.26,249.43,224.83,1.93,GOOD
16/06/2023 22:35:03,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_HOUR_2023.06.16_22.35.03_NEUTRAL,dummy_trades_summary,BTC_USD,HOUR,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,8,true,12,100,3.0,2,0.0,2,EQUAL,1000,NEUTRAL,100.0,10000.0,91.29,50.0,1000,809,191,1589,0.63,-8.71,-70.32,61.61,0.93,0.84,0.84,-0.01,-0.09,0.32,-1.02,-60.03,59.01,0.98,BAD
16/06/2023 22:35:31,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_FOUR_HOUR_2023.06.16_22.35.31_RICH,dummy_trades_summary,BTC_USD,FOUR_HOUR,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,12,true,18,100,3.0,2,0.0,2,EQUAL,1000,RICH,100.0,10000.0,10083.45,50.0,896,677,219,2218,0.4,9983.45,6847.16,3136.29,1.71,1.58,1.58,11.14,10.11,14.32,476.56,308.79,167.77,1.73,GOOD
16/06/2023 22:35:33,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_WEEK_2023.06.16_22.35.33_NEUTRAL,dummy_trades_summary,BTC_USD,WEEK,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,8,true,12,100,3.0,2,0.0,2,EQUAL,1000,NEUTRAL,100.0,10000.0,3229.67,50.0,1000,594,406,248,4.03,3129.67,2013.44,1116.23,1.44,1.65,1.65,3.13,3.39,2.75,366.05,286.32,79.73,1.47,GOOD
16/06/2023 22:36:15,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_HOUR_2023.06.16_22.36.15_NEUTRAL,dummy_trades_summary,BTC_USD,HOUR,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,8,true,12,100,3.0,2,0.0,3,EQUAL,1000,NEUTRAL,100.0,10000.0,177.52,50.0,1000,782,218,1434,0.7,77.52,23.91,53.61,1.06,0.99,0.99,0.08,0.03,0.25,61.97,22.97,39.0,1.15,RISKY
16/06/2023 22:36:16,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_WEEK_2023.06.16_22.36.16_RICH,dummy_trades_summary,BTC_USD,WEEK,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,8,true,12,100,3.0,2,0.0,3,EQUAL,1000,RICH,100.0,10000.0,10173.3,50.0,534,314,220,118,4.53,10073.3,6055.54,4017.76,2.73,3.1,3.1,18.86,19.29,18.26,471.79,299.1,172.69,3.29,OUTSTANDING
16/06/2023 22:36:37,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_FOUR_HOUR_2023.06.16_22.36.37_RICH,dummy_trades_summary,BTC_USD,FOUR_HOUR,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,12,true,18,100,3.0,2,0.0,3,EQUAL,1000,RICH,100.0,10000.0,10047.52,50.0,786,572,214,1740,0.45,9947.52,3707.35,6240.17,1.73,1.32,1.32,12.66,6.48,29.16,472.39,207.07,265.32,2.42,IDEAL
16/06/2023 22:36:45,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_DAY_2023.06.16_22.36.45_RICH,dummy_trades_summary,BTC_USD,DAY,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,14,true,21,100,3.0,2,0.0,3,EQUAL,1000,RICH,100.0,10000.0,10093.77,50.0,515,312,203,274,1.88,9993.77,6161.12,3832.65,2.72,2.41,2.41,19.41,19.75,18.88,471.66,252.45,219.21,3.56,OUTSTANDING
16/06/2023 22:38:00,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_HOUR_2023.06.16_22.38.00_NEUTRAL,dummy_trades_summary,BTC_USD,HOUR,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,8,true,12,100,3.0,2,0.0,3,EQUAL,1000,NEUTRAL,100.0,10000.0,146.23,50.0,1000,761,239,1551,0.64,46.23,11.16,35.07,0.95,0.87,0.87,0.05,0.01,0.15,42.63,15.93,26.7,1.12,RISKY
16/06/2023 22:38:25,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_FOUR_HOUR_2023.06.16_22.38.25_RICH,dummy_trades_summary,BTC_USD,FOUR_HOUR,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,12,true,18,100,3.0,2,0.0,3,EQUAL,1000,RICH,100.0,10000.0,10160.13,50.0,798,594,204,1721,0.46,10060.13,4142.19,5917.94,1.85,1.51,1.51,12.61,6.97,29.01,473.58,238.01,235.57,1.79,GOOD
16/06/2023 22:38:26,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_WEEK_2023.06.16_22.38.26_RICH,dummy_trades_summary,BTC_USD,WEEK,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,8,true,12,100,3.0,2,0.0,3,EQUAL,1000,RICH,100.0,10000.0,10182.23,50.0,614,368,246,136,4.51,10082.23,7073.85,3008.38,2.27,2.52,2.52,16.42,19.22,12.23,473.63,316.74,156.89,2.45,IDEAL
16/06/2023 22:38:34,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_DAY_2023.06.16_22.38.34_RICH,dummy_trades_summary,BTC_USD,DAY,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,14,true,21,100,3.0,2,0.0,3,EQUAL,1000,RICH,100.0,10000.0,10101.09,50.0,491,295,196,274,1.79,10001.09,4948.9,5052.19,2.77,2.39,2.39,20.37,16.78,25.78,471.15,250.69,220.46,3.1,OUTSTANDING
16/06/2023 22:42:49,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_HOUR_2023.06.16_22.42.49_NEUTRAL,dummy_trades_summary,BTC_USD,HOUR,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,8,true,12,100,3.0,2,0.0,3,EQUAL,1000,NEUTRAL,200.0,10000.0,613.18,50.0,1000,773,227,1428,0.7,413.18,228.86,184.32,1.09,1.02,1.02,0.41,0.3,0.81,116.69,65.6,51.09,1.35,GOOD
16/06/2023 22:43:09,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_FOUR_HOUR_2023.06.16_22.43.09_RICH,dummy_trades_summary,BTC_USD,FOUR_HOUR,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,12,true,18,100,3.0,2,0.0,3,EQUAL,1000,RICH,200.0,10000.0,10152.71,50.0,712,473,239,1675,0.43,9952.71,3573.9,6378.81,1.81,1.43,1.43,13.98,7.56,26.69,403.06,156.24,246.82,2.02,IDEAL
16/06/2023 22:43:15,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_DAY_2023.06.16_22.43.15_RICH,dummy_trades_summary,BTC_USD,DAY,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,14,true,21,100,3.0,2,0.0,3,EQUAL,1000,RICH,200.0,10000.0,10087.4,50.0,346,203,143,204,1.7,9887.4,5547.19,4340.21,3.87,4.08,4.08,28.58,27.33,30.35,398.71,238.03,160.68,3.8,OUTSTANDING
16/06/2023 22:43:15,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_WEEK_2023.06.16_22.43.15_RICH,dummy_trades_summary,BTC_USD,WEEK,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,8,true,12,100,3.0,2,0.0,3,EQUAL,1000,RICH,200.0,10000.0,10041.07,50.0,509,292,217,105,4.85,9841.07,6754.95,3086.12,2.22,2.34,2.34,19.33,23.13,14.22,401.11,247.7,153.41,2.12,IDEAL
16/06/2023 22:45:27,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_HOUR_2023.06.16_22.45.27_NEUTRAL,dummy_trades_summary,BTC_USD,HOUR,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,8,true,12,100,3.0,2,1.0,3,EQUAL,1000,NEUTRAL,200.0,10000.0,383.6,50.0,1000,852,148,3111,0.32,183.6,99.14,84.46,1.01,0.97,0.97,0.18,0.12,0.57,68.23,35.55,32.68,1.31,GOOD
16/06/2023 22:45:33,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_DAY_2023.06.16_22.45.33_RICH,dummy_trades_summary,BTC_USD,DAY,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,14,true,21,100,3.0,2,1.0,3,EQUAL,1000,RICH,200.0,10000.0,10011.74,50.0,334,203,131,216,1.55,9811.74,6059.67,3752.07,3.84,3.61,3.61,29.38,29.85,28.64,397.67,236.5,161.17,3.88,OUTSTANDING
16/06/2023 22:45:34,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_WEEK_2023.06.16_22.45.34_RICH,dummy_trades_summary,BTC_USD,WEEK,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,8,true,12,100,3.0,2,1.0,3,EQUAL,1000,RICH,200.0,10000.0,10013.14,50.0,395,234,161,105,3.76,9813.14,5114.45,4698.69,2.94,2.63,2.63,24.84,21.86,29.18,398.64,222.69,175.95,3.02,OUTSTANDING
16/06/2023 22:45:56,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_FOUR_HOUR_2023.06.16_22.45.56_RICH,dummy_trades_summary,BTC_USD,FOUR_HOUR,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,12,true,18,100,3.0,2,1.0,3,EQUAL,1000,RICH,200.0,10000.0,10066.95,50.0,558,413,145,2058,0.27,9866.95,4983.96,4882.99,2.12,1.74,1.74,17.68,12.07,33.68,399.72,217.01,182.71,2.4,IDEAL
16/06/2023 22:47:29,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_HOUR_2023.06.16_22.47.29_NEUTRAL,dummy_trades_summary,BTC_USD,HOUR,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,8,true,12,100,3.0,2,0.5,3,EQUAL,1000,NEUTRAL,200.0,10000.0,339.17,50.0,1000,771,229,1495,0.67,139.17,79.67,59.5,1.03,1.02,1.02,0.14,0.1,0.26,57.14,29.95,27.19,1.18,RISKY
16/06/2023 22:47:49,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_FOUR_HOUR_2023.06.16_22.47.49_RICH,dummy_trades_summary,BTC_USD,FOUR_HOUR,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,12,true,18,100,3.0,2,0.5,3,EQUAL,1000,RICH,200.0,10000.0,10125.79,50.0,662,480,182,1546,0.43,9925.79,5098.88,4826.91,1.84,1.47,1.47,14.99,10.62,26.52,402.15,200.57,201.58,2.42,IDEAL
16/06/2023 22:47:56,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_DAY_2023.06.16_22.47.56_RICH,dummy_trades_summary,BTC_USD,DAY,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,14,true,21,100,3.0,2,0.5,3,EQUAL,1000,RICH,200.0,10000.0,10030.13,50.0,427,249,178,237,1.8,9830.13,5095.44,4734.69,2.75,2.46,2.46,23.02,20.46,26.6,399.84,210.09,189.75,3.12,OUTSTANDING
16/06/2023 22:47:57,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_WEEK_2023.06.16_22.47.57_RICH,dummy_trades_summary,BTC_USD,WEEK,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,8,true,12,100,3.0,2,0.5,3,EQUAL,1000,RICH,200.0,10000.0,10174.25,50.0,394,223,171,93,4.24,9974.25,6053.43,3920.82,3.06,2.93,2.93,25.32,27.15,22.93,400.35,222.19,178.16,3.47,OUTSTANDING
16/06/2023 22:48:54,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_WEEK_2023.06.16_22.48.54_RICH,dummy_trades_summary,BTC_USD,WEEK,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,8,true,12,100,3.0,2,0.5,3,EQUAL,1000,RICH,200.0,10000.0,10161.69,50.0,421,263,158,94,4.48,9961.69,5773.31,4188.38,2.77,2.75,2.75,23.66,21.95,26.51,400.43,254.73,145.7,2.98,IDEAL
16/06/2023 22:49:03,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_DAY_2023.06.16_22.49.03_RICH,dummy_trades_summary,BTC_USD,DAY,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,14,true,21,100,3.0,2,0.5,3,EQUAL,1000,RICH,200.0,10000.0,10094.98,50.0,422,248,174,234,1.8,9894.98,5748.81,4146.17,2.77,2.76,2.76,23.45,23.18,23.83,400.29,233.73,166.56,3.5,OUTSTANDING
16/06/2023 22:49:21,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_FOUR_HOUR_2023.06.16_22.49.21_RICH,dummy_trades_summary,BTC_USD,FOUR_HOUR,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,12,true,18,100,3.0,2,0.5,3,EQUAL,1000,RICH,200.0,10000.0,10138.3,50.0,625,456,169,1496,0.42,9938.3,5938.95,3999.35,2.02,1.56,1.56,15.9,13.02,23.66,401.95,194.87,207.08,2.49,IDEAL
16/06/2023 22:49:33,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_HOUR_2023.06.16_22.49.33_NEUTRAL,dummy_trades_summary,BTC_USD,HOUR,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,8,true,12,100,3.0,2,0.5,3,EQUAL,1000,NEUTRAL,200.0,10000.0,448.74,50.0,1000,776,224,1554,0.64,248.74,109.22,139.52,1.03,0.97,0.97,0.25,0.14,0.62,85.64,35.89,49.75,1.25,GOOD
16/06/2023 22:50:48,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_DAY_2023.06.16_22.50.48_RICH,dummy_trades_summary,BTC_USD,DAY,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,14,true,21,100,3.0,2,1.0,3,EQUAL,1000,RICH,200.0,10000.0,10102.7,50.0,394,238,156,236,1.67,9902.7,6379.2,3523.5,2.98,3.25,3.25,25.13,26.8,22.59,399.87,258.41,141.46,3.11,OUTSTANDING
16/06/2023 22:50:49,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_WEEK_2023.06.16_22.50.49_RICH,dummy_trades_summary,BTC_USD,WEEK,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,8,true,12,100,3.0,2,1.0,3,EQUAL,1000,RICH,200.0,10000.0,10140.71,50.0,528,326,202,139,3.8,9940.71,7367.91,2572.8,2.23,2.5,2.5,18.83,22.6,12.74,402.38,286.85,115.53,2.26,IDEAL
16/06/2023 22:51:10,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_FOUR_HOUR_2023.06.16_22.51.10_RICH,dummy_trades_summary,BTC_USD,FOUR_HOUR,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,12,true,18,100,3.0,2,1.0,3,EQUAL,1000,RICH,200.0,10000.0,10163.89,50.0,543,412,131,1899,0.29,9963.89,6194.51,3769.38,2.27,1.9,1.9,18.35,15.04,28.77,400.26,245.37,154.89,3.1,OUTSTANDING
16/06/2023 22:51:27,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_HOUR_2023.06.16_22.51.27_NEUTRAL,dummy_trades_summary,BTC_USD,HOUR,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,8,true,12,100,3.0,2,1.0,3,EQUAL,1000,NEUTRAL,200.0,10000.0,424.62,50.0,1000,868,132,2855,0.35,224.62,150.27,74.35,1.06,1.01,1.01,0.22,0.17,0.56,78.23,53.73,24.5,1.4,GOOD
16/06/2023 22:52:55,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_FOUR_HOUR_2023.06.16_22.52.55_RICH,dummy_trades_summary,BTC_USD,FOUR_HOUR,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,12,true,18,100,3.0,2,1.0,3,EQUAL,1000,RICH,200.0,10000.0,10166.82,50.0,547,418,129,1946,0.28,9966.82,6391.37,3575.45,2.28,1.88,1.88,18.22,15.29,27.72,400.2,218.06,182.14,3.6,OUTSTANDING
16/06/2023 22:52:55,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_WEEK_2023.06.16_22.52.55_RICH,dummy_trades_summary,BTC_USD,WEEK,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,8,true,12,100,3.0,2,1.0,3,EQUAL,1000,RICH,200.0,10000.0,10195.19,50.0,460,279,181,113,4.07,9995.19,5609.99,4385.2,2.43,2.22,2.22,21.73,20.11,24.23,401.53,229.95,171.58,3.5,OUTSTANDING
16/06/2023 22:53:14,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_HOUR_2023.06.16_22.53.14_NEUTRAL,dummy_trades_summary,BTC_USD,HOUR,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,8,true,12,100,3.0,2,1.0,3,EQUAL,1000,NEUTRAL,200.0,10000.0,347.74,50.0,1000,899,101,2960,0.34,147.74,114.18,33.56,0.96,0.96,0.96,0.15,0.13,0.33,58.29,45.1,13.19,1.22,GOOD
16/06/2023 22:53:20,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_DAY_2023.06.16_22.53.20_RICH,dummy_trades_summary,BTC_USD,DAY,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,14,true,21,100,3.0,2,1.0,3,EQUAL,1000,RICH,200.0,10000.0,10037.67,50.0,332,194,138,198,1.68,9837.67,5320.55,4517.12,3.88,3.73,3.73,29.63,27.43,32.73,397.91,229.94,167.97,4.0,OUTSTANDING
16/06/2023 23:05:41,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_HOUR_2023.06.16_23.05.41_NEUTRAL,dummy_trades_summary,BTC_USD,HOUR,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,8,true,12,100,3.0,2,1.0,3,EQUAL,1000,NEUTRAL,200.0,10000.0,382.23,50.0,1000,885,115,3001,0.33,182.23,116.48,65.75,0.98,0.94,0.94,0.18,0.13,0.57,67.87,44.76,23.11,1.25,GOOD
16/06/2023 23:05:41,16/06/2023 17:50:32,Dummy Trade Account_BTC_USD_WEEK_2023.06.16_23.05.41_RICH,dummy_trades_summary,BTC_USD,WEEK,LINEAR,30,3.0,false,false,TIMEFRAME_LONG,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,8,true,12,100,3.0,2,1.0,3,EQUAL,1000,RICH,200.0,10000.0,10156.65,50.0,485,300,185,125,3.88,9956.65,5963.22,3993.43,2.39,2.37,2.37,20.53,19.88,21.59,401.56,252.59,148.97,3.09,OUTSTANDING
