https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDC,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1566432000000,2019-08-22 00:00:00,BTC/USDC,10123.25581394,10229.99734993,9757.10389994,10113.28661491,4097611.14930497,408.51311588,0,0,0,10030.54979147
1566345600000,2019-08-21 00:00:00,BTC/USDC,10759.62545638,10799.77769988,9855.37274792,10123.25581394,6114152.12477973,599.51504288,0,0,0,10198.49659719
1566259200000,2019-08-20 00:00:00,BTC/USDC,10922,10961.21866155,10562.74079904,10757.94559587,4845015.71364018,450.2754641,0,0,0,10760.11486285
1566172800000,2019-08-19 00:00:00,BTC/USDC,10306.5435647,10939.19999988,10274.85335068,10917.00395678,4628638.39640058,432.31846897,0,0,0,10706.54790073
1566086400000,2019-08-18 00:00:00,BTC/USDC,10235.29857763,10472.15022685,10081.3237883,10320,2570707.61470137,248.21389318,0,0,0,10356.82403497
1566000000000,2019-08-17 00:00:00,BTC/USDC,10350.99807731,10479.61579926,10000,10226.79673203,2015691.09406714,196.9181378,0,0,0,10236.18807585
1565913600000,2019-08-16 00:00:00,BTC/USDC,10305.31302327,10540.76667727,9724.93516045,10354.4195746,6885887.450339,673.79850616,0,0,0,10219.50536753
1565827200000,2019-08-15 00:00:00,BTC/USDC,10018.91402764,10431,9494.65992954,10313.28694781,7699831.19356781,770.84448948,0,0,0,9988.82563039
1565740800000,2019-08-14 00:00:00,BTC/USDC,10853.38019217,10853.38019217,9909.55107704,10004.74878057,8615338.38966394,833.21390781,0,0,0,10339.88788342
1565654400000,2019-08-13 00:00:00,BTC/USDC,11376.12671134,11428.57142856,10758.83156774,10851.06244673,3849940.9983854,349.35792763,0,0,0,11020.0476185
1565568000000,2019-08-12 00:00:00,BTC/USDC,11539.06762913,11539.06762913,11234.97698968,11386.30349933,1975378.16595347,173.57564878,0,0,0,11380.50285185
1565481600000,2019-08-11 00:00:00,BTC/USDC,11297.01491607,11575.04322535,11101.01,11539.06762913,1893409.10157872,166.34963128,0,0,0,11382.10579133
1565395200000,2019-08-10 00:00:00,BTC/USDC,11889.94860234,11956.64029899,11200,11299.76621373,4378882.16833002,379.54087071,0,0,0,11537.31391335
1565308800000,2019-08-09 00:00:00,BTC/USDC,11994.00441959,12025,11666.66666666,11864.64234973,4029999.90269439,341.61218522,0,0,0,11797.00279162
1565222400000,2019-08-08 00:00:00,BTC/USDC,11990,12062.4020419,11467.37546146,11989.53018204,4907163.60263031,416.47647072,0,0,0,11782.57103972
1565136000000,2019-08-07 00:00:00,BTC/USDC,11472.87039522,12147.27184678,11386.9781636,11984.54078472,6427208.34392582,545.48104461,0,0,0,11782.64287537
1565049600000,2019-08-06 00:00:00,BTC/USDC,11792.14182837,12300.63680935,11200.28035558,11472.87039522,8359084.28714062,709.9203449,0,0,0,11774.67915547
1564963200000,2019-08-05 00:00:00,BTC/USDC,10987.5123169,11946.5576948,10983.70562732,11802.14051093,5280010.03327538,454.77101324,0,0,0,11610.26072365
1564876800000,2019-08-04 00:00:00,BTC/USDC,10806.65147653,11069.89586331,10579,11005,3351047.6500299,309.72593175,0,0,0,10819.39646156
1564790400000,2019-08-03 00:00:00,BTC/USDC,10516.92477639,10909,10496.55101135,10801.64470581,3130141.16132956,290.77520326,0,0,0,10764.81462736
1564704000000,2019-08-02 00:00:00,BTC/USDC,10398.77855897,10658.04666965,10343.03462144,10510.99540673,2856793.38406351,272.22831732,0,0,0,10494.10807879
1564617600000,2019-08-01 00:00:00,BTC/USDC,10084.38297992,10484,9881.14548226,10417.20288588,3269011.58409142,320.33603274,0,0,0,10204.94496398
1564531200000,2019-07-31 00:00:00,BTC/USDC,9576.57161051,10150,9570,10081.6183003,3449459.3536272,346.76371301,0,0,0,9947.57878119
1564444800000,2019-07-30 00:00:00,BTC/USDC,9500,9729.9999999,9378.32604503,9584.68071154,1643151.37315503,171.72054333,0,0,0,9568.75247009
1564358400000,2019-07-29 00:00:00,BTC/USDC,9495.65784278,9710,9384.74413118,9499.99999999,1513918.94938048,158.71631174,0,0,0,9538.52148391
1564272000000,2019-07-28 00:00:00,BTC/USDC,9480.52063058,9593.3608,9121,9519.46771053,1382956.79600222,147.17725035,0,0,0,9396.53915746
1564185600000,2019-07-27 00:00:00,BTC/USDC,9832.73114052,10189.19999998,9306.62444321,9490.73277262,2911221.02044023,301.38998446,0,0,0,9659.31573889
1564099200000,2019-07-26 00:00:00,BTC/USDC,9884.98930925,9889.75347048,9633.9191693,9850,1614149.2614212,165.57160098,0,0,0,9748.95001236
1564012800000,2019-07-25 00:00:00,BTC/USDC,9775.50523561,10182.59048769,9747.7,9860.91137345,2494587.18632325,249.30050715,0,0,0,10006.34621582
1563926400000,2019-07-24 00:00:00,BTC/USDC,9869.79534341,9916.99999998,9518.7835565,9786.46141071,3141177.80312206,324.26607965,0,0,0,9687.03789959
1563840000000,2019-07-23 00:00:00,BTC/USDC,10307.73492816,10322.37461103,9832.56938273,9869.79534341,2943432.46082745,293.52572381,0,0,0,10027.85181012
1563753600000,2019-07-22 00:00:00,BTC/USDC,10609.06368081,10681.29812819,10062.37549825,10314.71925934,3105384.77972416,301.04257197,0,0,0,10315.43399128
1563667200000,2019-07-21 00:00:00,BTC/USDC,10787.92567709,10843.50295332,10323.60575334,10588.15495344,2913425.56964223,276.23223238,0,0,0,10547.01525792
1563580800000,2019-07-20 00:00:00,BTC/USDC,10539,11100.00000003,10380,10787.92767811,5164689.35508911,479.59391465,0,0,0,10768.88008234
1563494400000,2019-07-19 00:00:00,BTC/USDC,10672.36272013,10777,10100,10538.99999999,4468916.58052485,429.19908563,0,0,0,10412.22297565
1563408000000,2019-07-18 00:00:00,BTC/USDC,9701.00000009,10796.95950534,9252.48702113,10658.5579317,8236299.35994448,812.17523761,0,0,0,10141.03727685
1563321600000,2019-07-17 00:00:00,BTC/USDC,9437.03292859,9998.73116455,9090.00000001,9701.00000009,8532302.98024302,890.76819378,0,0,0,9578.58962614
1563235200000,2019-07-16 00:00:00,BTC/USDC,10848.4737131,11106.60857976,9383.16609896,9420.39764955,10215025.10688873,1011.94587524,0,0,0,10094.43820744
1563148800000,2019-07-15 00:00:00,BTC/USDC,10185.16117419,11087.03703703,9883.02000003,10875.57317413,9815024.59493733,947.26813128,0,0,0,10361.40061175
1563062400000,2019-07-14 00:00:00,BTC/USDC,11400.08548647,11449.63024353,10106.59915201,10182.63826296,5023103.99124311,473.02528518,0,0,0,10619.10250597
1562976000000,2019-07-13 00:00:00,BTC/USDC,11830.00000001,11847.14606904,10821.3166608,11390.41869784,4038676.58427216,357.31770897,0,0,0,11302.76077251
1562889600000,2019-07-12 00:00:00,BTC/USDC,11303.85682909,11934.22969169,11102.77115493,11820.59842981,3520709.60837685,304.05634824,0,0,0,11579.13534368
1562803200000,2019-07-11 00:00:00,BTC/USDC,12053.06825381,12068.316725,10960,11340.03837657,8606707.08176728,747.21557109,0,0,0,11518.37222719
1562716800000,2019-07-10 00:00:00,BTC/USDC,12547.3149432,13188.15074907,11553.58818593,12131.28233435,10600630.69236999,852.23122689,0,0,0,12438.67903204
1562630400000,2019-07-09 00:00:00,BTC/USDC,12306.50999992,12812,12116.92424365,12599.99999997,6404306.27237768,512.24290564,0,0,0,12502.47919856
1562544000000,2019-07-08 00:00:00,BTC/USDC,11487.24517887,12389.2,11355.37711495,12306.50999992,5877947.35333587,491.82100859,0,0,0,11951.39542775
1562457600000,2019-07-07 00:00:00,BTC/USDC,11221.00600043,11600.1,11106.00000009,11494.91150461,2451705.83187499,215.34085245,0,0,0,11385.23324293
1562371200000,2019-07-06 00:00:00,BTC/USDC,10965.86591153,11713.5355,10965.86591153,11248.90038409,3352009.09704439,293.6862967,0,0,0,11413.56997145
1562284800000,2019-07-05 00:00:00,BTC/USDC,11137.04978209,11449.67815729,10796.77419354,10974.64915077,4471147.22502029,402.25433937,0,0,0,11115.22434294
1562198400000,2019-07-04 00:00:00,BTC/USDC,12000,12060.6278726,11069,11156.72650951,5543395.91589691,474.69126777,0,0,0,11677.89738778
1562112000000,2019-07-03 00:00:00,BTC/USDC,10829.58268713,12000,10829.58268713,11989.15246513,7184654.19151412,632.03244213,0,0,0,11367.54019667
1562025600000,2019-07-02 00:00:00,BTC/USDC,10565,10941.66719622,9662,10828.39664145,7473018.84141249,728.05973709,0,0,0,10264.29351976
1561939200000,2019-07-01 00:00:00,BTC/USDC,10768.37175565,11191.21706095,9981,10543.00000003,8516573.01119156,812.44729294,0,0,0,10482.61602346
1561852800000,2019-06-30 00:00:00,BTC/USDC,11883.93868739,12175,10666.34398573,10719.56741395,6671398.30592316,592.73595316,0,0,0,11255.26175754
1561766400000,2019-06-29 00:00:00,BTC/USDC,12373.65479718,12409.99799995,11332.00000001,11883.93868739,7117212.48681323,598.15592426,0,0,0,11898.59064861
1561680000000,2019-06-28 00:00:00,BTC/USDC,11127.72987212,12443.77374253,10778.61460752,12408.59391029,10430209.44788689,888.30394162,0,0,0,11741.71244682
1561593600000,2019-06-27 00:00:00,BTC/USDC,12951,13345.02166396,10300,11157.72987213,19006865.77882313,1657.69602083,0,0,0,11465.83302366
1561507200000,2019-06-26 00:00:00,BTC/USDC,11726.88623191,13843.49313396,11694.32145945,12951,19498397.7437551,1533.87190719,0,0,0,12711.88138485
1561420800000,2019-06-25 00:00:00,BTC/USDC,11019.50776566,11785.81530847,11019.50776566,11726.88623192,4096111.7762754,360.36691618,0,0,0,11366.50339519
